Timestamp,Run_ID,Case,Summarizer_Model,Judge_Model,Composite_Score,NLI_Score,Judge_Score,Coverage_Score,Factual_Accuracy,Completeness,Summarizer_Prompt,Judge_Prompt
2026-02-07T13:07:07.928318,2026-02-07T13:07:07.928318_1931784314944,6 Google LLC v. Oracle America Inc,google/gemini-2.5-flash-lite,google/gemini-3-flash-preview,0.6673,0.7308,0.5000,0.8462,2,3,"You are a legal expert summarizing Supreme Court cases for educational purposes.

Summarize the following court opinion. Your summary MUST cover these three sections:

1. **Facts of the Case**: What happened? Who are the parties? What led to this case reaching the Supreme Court?

2. **Legal Question(s)**: What specific constitutional or legal question(s) did the Court address?

3. **Conclusion/Holding**: How did the Court rule? What was the reasoning? What is the precedent set?

IMPORTANT INSTRUCTIONS:
- Be factual and comprehensive
- Do NOT add information not present in the source document
- Do NOT speculate or make assumptions
- Use clear, professional legal language
- Include specific details, parties, and legal citations mentioned in the opinion

---

COURT OPINION:

{opinion_text}

---

Provide your summary below:","You are a highly critical, pedantic legal scholar auditor. Your job is to find ANY and ALL errors in AI-generated Supreme Court case summaries.

You are NOT here to be nice. You are here to detect failure.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth).

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## AUDIT INSTRUCTIONS:

1. **Step 1: Fact Check**: Go sentence by sentence. Does the generated summary contain ANY fact not present in or contradicted by the reference?
   - IF YES: This is a ""Hallucination"". **MAXIMUM SCORE IS 2.**

2. **Step 2: Legal Precision check**: Did the summary miss the specific legal holding or reasoning?
   - IF YES: This is an ""Omission"". **DEDUCT 2 POINTS.**

3. **Step 3: Completeness Check**: Did it miss the dissent or a key concurrent opinion mentioned in the reference?
   - IF YES: **DEDUCT 1 POINT.**

## SCORING RUBRIC (Negative Scoring):
Start at 5.0 and DEDUCT points.
- **5 (Perfect)**: Absolute perfection. No omitted details, no slight inaccuracies. 99% of summaries should NOT get this.
- **4 (Good)**: A minor detail was missed, or a very slight phrasing issue.
- **3 (Mediocre)**: Correct on the main idea, but missed the dissent, or skipped the legal reasoning depth.
- **2 (Failure)**: Contains a factual error (hallucination) OR missed the main holding entirely.
- **1 (Catastrophic)**: Completely wrong case or incoherent.

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{{
    ""factual_accuracy"": <1-5, be harsh>,
    ""completeness"": <1-5, be harsh>,
    ""factual_errors"": [
        {{
            ""error_quote"": ""<exact quote from generated summary>"",
            ""issue"": ""<why is this wrong?>"",
            ""correct_info"": ""<what the reference says>""
        }}
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<Brutally honest assessment of why points were deducted>""
}}
```

Return ONLY the JSON."
2026-02-07T13:07:07.928318,2026-02-07T13:07:07.928318_1931784314944,6 Google LLC v. Oracle America Inc,x-ai/grok-4.1-fast,google/gemini-3-flash-preview,0.6727,0.5769,0.6000,0.9231,2,4,"You are a legal expert summarizing Supreme Court cases for educational purposes.

Summarize the following court opinion. Your summary MUST cover these three sections:

1. **Facts of the Case**: What happened? Who are the parties? What led to this case reaching the Supreme Court?

2. **Legal Question(s)**: What specific constitutional or legal question(s) did the Court address?

3. **Conclusion/Holding**: How did the Court rule? What was the reasoning? What is the precedent set?

IMPORTANT INSTRUCTIONS:
- Be factual and comprehensive
- Do NOT add information not present in the source document
- Do NOT speculate or make assumptions
- Use clear, professional legal language
- Include specific details, parties, and legal citations mentioned in the opinion

---

COURT OPINION:

{opinion_text}

---

Provide your summary below:","You are a highly critical, pedantic legal scholar auditor. Your job is to find ANY and ALL errors in AI-generated Supreme Court case summaries.

You are NOT here to be nice. You are here to detect failure.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth).

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## AUDIT INSTRUCTIONS:

1. **Step 1: Fact Check**: Go sentence by sentence. Does the generated summary contain ANY fact not present in or contradicted by the reference?
   - IF YES: This is a ""Hallucination"". **MAXIMUM SCORE IS 2.**

2. **Step 2: Legal Precision check**: Did the summary miss the specific legal holding or reasoning?
   - IF YES: This is an ""Omission"". **DEDUCT 2 POINTS.**

3. **Step 3: Completeness Check**: Did it miss the dissent or a key concurrent opinion mentioned in the reference?
   - IF YES: **DEDUCT 1 POINT.**

## SCORING RUBRIC (Negative Scoring):
Start at 5.0 and DEDUCT points.
- **5 (Perfect)**: Absolute perfection. No omitted details, no slight inaccuracies. 99% of summaries should NOT get this.
- **4 (Good)**: A minor detail was missed, or a very slight phrasing issue.
- **3 (Mediocre)**: Correct on the main idea, but missed the dissent, or skipped the legal reasoning depth.
- **2 (Failure)**: Contains a factual error (hallucination) OR missed the main holding entirely.
- **1 (Catastrophic)**: Completely wrong case or incoherent.

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{{
    ""factual_accuracy"": <1-5, be harsh>,
    ""completeness"": <1-5, be harsh>,
    ""factual_errors"": [
        {{
            ""error_quote"": ""<exact quote from generated summary>"",
            ""issue"": ""<why is this wrong?>"",
            ""correct_info"": ""<what the reference says>""
        }}
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<Brutally honest assessment of why points were deducted>""
}}
```

Return ONLY the JSON."
2026-02-07T13:07:07.928318,2026-02-07T13:07:07.928318_1931784314944,6 Google LLC v. Oracle America Inc,meta-llama/llama-4-maverick,google/gemini-3-flash-preview,0.5596,0.4231,0.5000,0.8462,2,3,"You are a legal expert summarizing Supreme Court cases for educational purposes.

Summarize the following court opinion. Your summary MUST cover these three sections:

1. **Facts of the Case**: What happened? Who are the parties? What led to this case reaching the Supreme Court?

2. **Legal Question(s)**: What specific constitutional or legal question(s) did the Court address?

3. **Conclusion/Holding**: How did the Court rule? What was the reasoning? What is the precedent set?

IMPORTANT INSTRUCTIONS:
- Be factual and comprehensive
- Do NOT add information not present in the source document
- Do NOT speculate or make assumptions
- Use clear, professional legal language
- Include specific details, parties, and legal citations mentioned in the opinion

---

COURT OPINION:

{opinion_text}

---

Provide your summary below:","You are a highly critical, pedantic legal scholar auditor. Your job is to find ANY and ALL errors in AI-generated Supreme Court case summaries.

You are NOT here to be nice. You are here to detect failure.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth).

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## AUDIT INSTRUCTIONS:

1. **Step 1: Fact Check**: Go sentence by sentence. Does the generated summary contain ANY fact not present in or contradicted by the reference?
   - IF YES: This is a ""Hallucination"". **MAXIMUM SCORE IS 2.**

2. **Step 2: Legal Precision check**: Did the summary miss the specific legal holding or reasoning?
   - IF YES: This is an ""Omission"". **DEDUCT 2 POINTS.**

3. **Step 3: Completeness Check**: Did it miss the dissent or a key concurrent opinion mentioned in the reference?
   - IF YES: **DEDUCT 1 POINT.**

## SCORING RUBRIC (Negative Scoring):
Start at 5.0 and DEDUCT points.
- **5 (Perfect)**: Absolute perfection. No omitted details, no slight inaccuracies. 99% of summaries should NOT get this.
- **4 (Good)**: A minor detail was missed, or a very slight phrasing issue.
- **3 (Mediocre)**: Correct on the main idea, but missed the dissent, or skipped the legal reasoning depth.
- **2 (Failure)**: Contains a factual error (hallucination) OR missed the main holding entirely.
- **1 (Catastrophic)**: Completely wrong case or incoherent.

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{{
    ""factual_accuracy"": <1-5, be harsh>,
    ""completeness"": <1-5, be harsh>,
    ""factual_errors"": [
        {{
            ""error_quote"": ""<exact quote from generated summary>"",
            ""issue"": ""<why is this wrong?>"",
            ""correct_info"": ""<what the reference says>""
        }}
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<Brutally honest assessment of why points were deducted>""
}}
```

Return ONLY the JSON."
2026-02-07T13:07:07.928318,2026-02-07T13:07:07.928318_1931784314944,7 Torres v. Madrid,google/gemini-2.5-flash-lite,google/gemini-3-flash-preview,0.5056,0.2778,0.5000,0.8333,2,3,"You are a legal expert summarizing Supreme Court cases for educational purposes.

Summarize the following court opinion. Your summary MUST cover these three sections:

1. **Facts of the Case**: What happened? Who are the parties? What led to this case reaching the Supreme Court?

2. **Legal Question(s)**: What specific constitutional or legal question(s) did the Court address?

3. **Conclusion/Holding**: How did the Court rule? What was the reasoning? What is the precedent set?

IMPORTANT INSTRUCTIONS:
- Be factual and comprehensive
- Do NOT add information not present in the source document
- Do NOT speculate or make assumptions
- Use clear, professional legal language
- Include specific details, parties, and legal citations mentioned in the opinion

---

COURT OPINION:

{opinion_text}

---

Provide your summary below:","You are a highly critical, pedantic legal scholar auditor. Your job is to find ANY and ALL errors in AI-generated Supreme Court case summaries.

You are NOT here to be nice. You are here to detect failure.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth).

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## AUDIT INSTRUCTIONS:

1. **Step 1: Fact Check**: Go sentence by sentence. Does the generated summary contain ANY fact not present in or contradicted by the reference?
   - IF YES: This is a ""Hallucination"". **MAXIMUM SCORE IS 2.**

2. **Step 2: Legal Precision check**: Did the summary miss the specific legal holding or reasoning?
   - IF YES: This is an ""Omission"". **DEDUCT 2 POINTS.**

3. **Step 3: Completeness Check**: Did it miss the dissent or a key concurrent opinion mentioned in the reference?
   - IF YES: **DEDUCT 1 POINT.**

## SCORING RUBRIC (Negative Scoring):
Start at 5.0 and DEDUCT points.
- **5 (Perfect)**: Absolute perfection. No omitted details, no slight inaccuracies. 99% of summaries should NOT get this.
- **4 (Good)**: A minor detail was missed, or a very slight phrasing issue.
- **3 (Mediocre)**: Correct on the main idea, but missed the dissent, or skipped the legal reasoning depth.
- **2 (Failure)**: Contains a factual error (hallucination) OR missed the main holding entirely.
- **1 (Catastrophic)**: Completely wrong case or incoherent.

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{{
    ""factual_accuracy"": <1-5, be harsh>,
    ""completeness"": <1-5, be harsh>,
    ""factual_errors"": [
        {{
            ""error_quote"": ""<exact quote from generated summary>"",
            ""issue"": ""<why is this wrong?>"",
            ""correct_info"": ""<what the reference says>""
        }}
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<Brutally honest assessment of why points were deducted>""
}}
```

Return ONLY the JSON."
2026-02-07T13:07:07.928318,2026-02-07T13:07:07.928318_1931784314944,7 Torres v. Madrid,x-ai/grok-4.1-fast,google/gemini-3-flash-preview,0.5733,0.2778,0.6000,0.9444,2,4,"You are a legal expert summarizing Supreme Court cases for educational purposes.

Summarize the following court opinion. Your summary MUST cover these three sections:

1. **Facts of the Case**: What happened? Who are the parties? What led to this case reaching the Supreme Court?

2. **Legal Question(s)**: What specific constitutional or legal question(s) did the Court address?

3. **Conclusion/Holding**: How did the Court rule? What was the reasoning? What is the precedent set?

IMPORTANT INSTRUCTIONS:
- Be factual and comprehensive
- Do NOT add information not present in the source document
- Do NOT speculate or make assumptions
- Use clear, professional legal language
- Include specific details, parties, and legal citations mentioned in the opinion

---

COURT OPINION:

{opinion_text}

---

Provide your summary below:","You are a highly critical, pedantic legal scholar auditor. Your job is to find ANY and ALL errors in AI-generated Supreme Court case summaries.

You are NOT here to be nice. You are here to detect failure.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth).

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## AUDIT INSTRUCTIONS:

1. **Step 1: Fact Check**: Go sentence by sentence. Does the generated summary contain ANY fact not present in or contradicted by the reference?
   - IF YES: This is a ""Hallucination"". **MAXIMUM SCORE IS 2.**

2. **Step 2: Legal Precision check**: Did the summary miss the specific legal holding or reasoning?
   - IF YES: This is an ""Omission"". **DEDUCT 2 POINTS.**

3. **Step 3: Completeness Check**: Did it miss the dissent or a key concurrent opinion mentioned in the reference?
   - IF YES: **DEDUCT 1 POINT.**

## SCORING RUBRIC (Negative Scoring):
Start at 5.0 and DEDUCT points.
- **5 (Perfect)**: Absolute perfection. No omitted details, no slight inaccuracies. 99% of summaries should NOT get this.
- **4 (Good)**: A minor detail was missed, or a very slight phrasing issue.
- **3 (Mediocre)**: Correct on the main idea, but missed the dissent, or skipped the legal reasoning depth.
- **2 (Failure)**: Contains a factual error (hallucination) OR missed the main holding entirely.
- **1 (Catastrophic)**: Completely wrong case or incoherent.

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{{
    ""factual_accuracy"": <1-5, be harsh>,
    ""completeness"": <1-5, be harsh>,
    ""factual_errors"": [
        {{
            ""error_quote"": ""<exact quote from generated summary>"",
            ""issue"": ""<why is this wrong?>"",
            ""correct_info"": ""<what the reference says>""
        }}
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<Brutally honest assessment of why points were deducted>""
}}
```

Return ONLY the JSON."
2026-02-07T13:07:07.928318,2026-02-07T13:07:07.928318_1931784314944,7 Torres v. Madrid,meta-llama/llama-4-maverick,google/gemini-3-flash-preview,0.5789,0.3333,0.6000,0.8889,2,4,"You are a legal expert summarizing Supreme Court cases for educational purposes.

Summarize the following court opinion. Your summary MUST cover these three sections:

1. **Facts of the Case**: What happened? Who are the parties? What led to this case reaching the Supreme Court?

2. **Legal Question(s)**: What specific constitutional or legal question(s) did the Court address?

3. **Conclusion/Holding**: How did the Court rule? What was the reasoning? What is the precedent set?

IMPORTANT INSTRUCTIONS:
- Be factual and comprehensive
- Do NOT add information not present in the source document
- Do NOT speculate or make assumptions
- Use clear, professional legal language
- Include specific details, parties, and legal citations mentioned in the opinion

---

COURT OPINION:

{opinion_text}

---

Provide your summary below:","You are a highly critical, pedantic legal scholar auditor. Your job is to find ANY and ALL errors in AI-generated Supreme Court case summaries.

You are NOT here to be nice. You are here to detect failure.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth).

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## AUDIT INSTRUCTIONS:

1. **Step 1: Fact Check**: Go sentence by sentence. Does the generated summary contain ANY fact not present in or contradicted by the reference?
   - IF YES: This is a ""Hallucination"". **MAXIMUM SCORE IS 2.**

2. **Step 2: Legal Precision check**: Did the summary miss the specific legal holding or reasoning?
   - IF YES: This is an ""Omission"". **DEDUCT 2 POINTS.**

3. **Step 3: Completeness Check**: Did it miss the dissent or a key concurrent opinion mentioned in the reference?
   - IF YES: **DEDUCT 1 POINT.**

## SCORING RUBRIC (Negative Scoring):
Start at 5.0 and DEDUCT points.
- **5 (Perfect)**: Absolute perfection. No omitted details, no slight inaccuracies. 99% of summaries should NOT get this.
- **4 (Good)**: A minor detail was missed, or a very slight phrasing issue.
- **3 (Mediocre)**: Correct on the main idea, but missed the dissent, or skipped the legal reasoning depth.
- **2 (Failure)**: Contains a factual error (hallucination) OR missed the main holding entirely.
- **1 (Catastrophic)**: Completely wrong case or incoherent.

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{{
    ""factual_accuracy"": <1-5, be harsh>,
    ""completeness"": <1-5, be harsh>,
    ""factual_errors"": [
        {{
            ""error_quote"": ""<exact quote from generated summary>"",
            ""issue"": ""<why is this wrong?>"",
            ""correct_info"": ""<what the reference says>""
        }}
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<Brutally honest assessment of why points were deducted>""
}}
```

Return ONLY the JSON."
2026-02-07T13:07:07.928318,2026-02-07T13:07:07.928318_1931784314944,8 Fulton v. City of Philadelphia,google/gemini-2.5-flash-lite,google/gemini-3-flash-preview,0.5838,0.6667,0.4000,0.7619,2,2,"You are a legal expert summarizing Supreme Court cases for educational purposes.

Summarize the following court opinion. Your summary MUST cover these three sections:

1. **Facts of the Case**: What happened? Who are the parties? What led to this case reaching the Supreme Court?

2. **Legal Question(s)**: What specific constitutional or legal question(s) did the Court address?

3. **Conclusion/Holding**: How did the Court rule? What was the reasoning? What is the precedent set?

IMPORTANT INSTRUCTIONS:
- Be factual and comprehensive
- Do NOT add information not present in the source document
- Do NOT speculate or make assumptions
- Use clear, professional legal language
- Include specific details, parties, and legal citations mentioned in the opinion

---

COURT OPINION:

{opinion_text}

---

Provide your summary below:","You are a highly critical, pedantic legal scholar auditor. Your job is to find ANY and ALL errors in AI-generated Supreme Court case summaries.

You are NOT here to be nice. You are here to detect failure.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth).

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## AUDIT INSTRUCTIONS:

1. **Step 1: Fact Check**: Go sentence by sentence. Does the generated summary contain ANY fact not present in or contradicted by the reference?
   - IF YES: This is a ""Hallucination"". **MAXIMUM SCORE IS 2.**

2. **Step 2: Legal Precision check**: Did the summary miss the specific legal holding or reasoning?
   - IF YES: This is an ""Omission"". **DEDUCT 2 POINTS.**

3. **Step 3: Completeness Check**: Did it miss the dissent or a key concurrent opinion mentioned in the reference?
   - IF YES: **DEDUCT 1 POINT.**

## SCORING RUBRIC (Negative Scoring):
Start at 5.0 and DEDUCT points.
- **5 (Perfect)**: Absolute perfection. No omitted details, no slight inaccuracies. 99% of summaries should NOT get this.
- **4 (Good)**: A minor detail was missed, or a very slight phrasing issue.
- **3 (Mediocre)**: Correct on the main idea, but missed the dissent, or skipped the legal reasoning depth.
- **2 (Failure)**: Contains a factual error (hallucination) OR missed the main holding entirely.
- **1 (Catastrophic)**: Completely wrong case or incoherent.

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{{
    ""factual_accuracy"": <1-5, be harsh>,
    ""completeness"": <1-5, be harsh>,
    ""factual_errors"": [
        {{
            ""error_quote"": ""<exact quote from generated summary>"",
            ""issue"": ""<why is this wrong?>"",
            ""correct_info"": ""<what the reference says>""
        }}
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<Brutally honest assessment of why points were deducted>""
}}
```

Return ONLY the JSON."
2026-02-07T13:07:07.928318,2026-02-07T13:07:07.928318_1931784314944,8 Fulton v. City of Philadelphia,x-ai/grok-4.1-fast,google/gemini-3-flash-preview,0.7376,0.8095,0.6000,0.8571,2,4,"You are a legal expert summarizing Supreme Court cases for educational purposes.

Summarize the following court opinion. Your summary MUST cover these three sections:

1. **Facts of the Case**: What happened? Who are the parties? What led to this case reaching the Supreme Court?

2. **Legal Question(s)**: What specific constitutional or legal question(s) did the Court address?

3. **Conclusion/Holding**: How did the Court rule? What was the reasoning? What is the precedent set?

IMPORTANT INSTRUCTIONS:
- Be factual and comprehensive
- Do NOT add information not present in the source document
- Do NOT speculate or make assumptions
- Use clear, professional legal language
- Include specific details, parties, and legal citations mentioned in the opinion

---

COURT OPINION:

{opinion_text}

---

Provide your summary below:","You are a highly critical, pedantic legal scholar auditor. Your job is to find ANY and ALL errors in AI-generated Supreme Court case summaries.

You are NOT here to be nice. You are here to detect failure.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth).

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## AUDIT INSTRUCTIONS:

1. **Step 1: Fact Check**: Go sentence by sentence. Does the generated summary contain ANY fact not present in or contradicted by the reference?
   - IF YES: This is a ""Hallucination"". **MAXIMUM SCORE IS 2.**

2. **Step 2: Legal Precision check**: Did the summary miss the specific legal holding or reasoning?
   - IF YES: This is an ""Omission"". **DEDUCT 2 POINTS.**

3. **Step 3: Completeness Check**: Did it miss the dissent or a key concurrent opinion mentioned in the reference?
   - IF YES: **DEDUCT 1 POINT.**

## SCORING RUBRIC (Negative Scoring):
Start at 5.0 and DEDUCT points.
- **5 (Perfect)**: Absolute perfection. No omitted details, no slight inaccuracies. 99% of summaries should NOT get this.
- **4 (Good)**: A minor detail was missed, or a very slight phrasing issue.
- **3 (Mediocre)**: Correct on the main idea, but missed the dissent, or skipped the legal reasoning depth.
- **2 (Failure)**: Contains a factual error (hallucination) OR missed the main holding entirely.
- **1 (Catastrophic)**: Completely wrong case or incoherent.

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{{
    ""factual_accuracy"": <1-5, be harsh>,
    ""completeness"": <1-5, be harsh>,
    ""factual_errors"": [
        {{
            ""error_quote"": ""<exact quote from generated summary>"",
            ""issue"": ""<why is this wrong?>"",
            ""correct_info"": ""<what the reference says>""
        }}
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<Brutally honest assessment of why points were deducted>""
}}
```

Return ONLY the JSON."
2026-02-07T13:07:07.928318,2026-02-07T13:07:07.928318_1931784314944,8 Fulton v. City of Philadelphia,meta-llama/llama-4-maverick,google/gemini-3-flash-preview,0.5286,0.4286,0.5000,0.7143,2,3,"You are a legal expert summarizing Supreme Court cases for educational purposes.

Summarize the following court opinion. Your summary MUST cover these three sections:

1. **Facts of the Case**: What happened? Who are the parties? What led to this case reaching the Supreme Court?

2. **Legal Question(s)**: What specific constitutional or legal question(s) did the Court address?

3. **Conclusion/Holding**: How did the Court rule? What was the reasoning? What is the precedent set?

IMPORTANT INSTRUCTIONS:
- Be factual and comprehensive
- Do NOT add information not present in the source document
- Do NOT speculate or make assumptions
- Use clear, professional legal language
- Include specific details, parties, and legal citations mentioned in the opinion

---

COURT OPINION:

{opinion_text}

---

Provide your summary below:","You are a highly critical, pedantic legal scholar auditor. Your job is to find ANY and ALL errors in AI-generated Supreme Court case summaries.

You are NOT here to be nice. You are here to detect failure.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth).

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## AUDIT INSTRUCTIONS:

1. **Step 1: Fact Check**: Go sentence by sentence. Does the generated summary contain ANY fact not present in or contradicted by the reference?
   - IF YES: This is a ""Hallucination"". **MAXIMUM SCORE IS 2.**

2. **Step 2: Legal Precision check**: Did the summary miss the specific legal holding or reasoning?
   - IF YES: This is an ""Omission"". **DEDUCT 2 POINTS.**

3. **Step 3: Completeness Check**: Did it miss the dissent or a key concurrent opinion mentioned in the reference?
   - IF YES: **DEDUCT 1 POINT.**

## SCORING RUBRIC (Negative Scoring):
Start at 5.0 and DEDUCT points.
- **5 (Perfect)**: Absolute perfection. No omitted details, no slight inaccuracies. 99% of summaries should NOT get this.
- **4 (Good)**: A minor detail was missed, or a very slight phrasing issue.
- **3 (Mediocre)**: Correct on the main idea, but missed the dissent, or skipped the legal reasoning depth.
- **2 (Failure)**: Contains a factual error (hallucination) OR missed the main holding entirely.
- **1 (Catastrophic)**: Completely wrong case or incoherent.

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{{
    ""factual_accuracy"": <1-5, be harsh>,
    ""completeness"": <1-5, be harsh>,
    ""factual_errors"": [
        {{
            ""error_quote"": ""<exact quote from generated summary>"",
            ""issue"": ""<why is this wrong?>"",
            ""correct_info"": ""<what the reference says>""
        }}
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<Brutally honest assessment of why points were deducted>""
}}
```

Return ONLY the JSON."
2026-02-07T13:07:07.928318,2026-02-07T13:07:07.928318_1931784314944,9 Van Buren v. United States,google/gemini-2.5-flash-lite,google/gemini-3-flash-preview,0.6060,0.5600,0.5000,0.8400,2,3,"You are a legal expert summarizing Supreme Court cases for educational purposes.

Summarize the following court opinion. Your summary MUST cover these three sections:

1. **Facts of the Case**: What happened? Who are the parties? What led to this case reaching the Supreme Court?

2. **Legal Question(s)**: What specific constitutional or legal question(s) did the Court address?

3. **Conclusion/Holding**: How did the Court rule? What was the reasoning? What is the precedent set?

IMPORTANT INSTRUCTIONS:
- Be factual and comprehensive
- Do NOT add information not present in the source document
- Do NOT speculate or make assumptions
- Use clear, professional legal language
- Include specific details, parties, and legal citations mentioned in the opinion

---

COURT OPINION:

{opinion_text}

---

Provide your summary below:","You are a highly critical, pedantic legal scholar auditor. Your job is to find ANY and ALL errors in AI-generated Supreme Court case summaries.

You are NOT here to be nice. You are here to detect failure.

Compare the GENERATED SUMMARY against the REFERENCE SUMMARY (ground truth).

## REFERENCE SUMMARY (Ground Truth):
{ground_truth}

## GENERATED SUMMARY (To Evaluate):
{llm_summary}

## AUDIT INSTRUCTIONS:

1. **Step 1: Fact Check**: Go sentence by sentence. Does the generated summary contain ANY fact not present in or contradicted by the reference?
   - IF YES: This is a ""Hallucination"". **MAXIMUM SCORE IS 2.**

2. **Step 2: Legal Precision check**: Did the summary miss the specific legal holding or reasoning?
   - IF YES: This is an ""Omission"". **DEDUCT 2 POINTS.**

3. **Step 3: Completeness Check**: Did it miss the dissent or a key concurrent opinion mentioned in the reference?
   - IF YES: **DEDUCT 1 POINT.**

## SCORING RUBRIC (Negative Scoring):
Start at 5.0 and DEDUCT points.
- **5 (Perfect)**: Absolute perfection. No omitted details, no slight inaccuracies. 99% of summaries should NOT get this.
- **4 (Good)**: A minor detail was missed, or a very slight phrasing issue.
- **3 (Mediocre)**: Correct on the main idea, but missed the dissent, or skipped the legal reasoning depth.
- **2 (Failure)**: Contains a factual error (hallucination) OR missed the main holding entirely.
- **1 (Catastrophic)**: Completely wrong case or incoherent.

## RESPOND IN THIS EXACT JSON FORMAT:
```json
{{
    ""factual_accuracy"": <1-5, be harsh>,
    ""completeness"": <1-5, be harsh>,
    ""factual_errors"": [
        {{
            ""error_quote"": ""<exact quote from generated summary>"",
            ""issue"": ""<why is this wrong?>"",
            ""correct_info"": ""<what the reference says>""
        }}
    ],
    ""hedging_detected"": <true/false>,
    ""hedging_examples"": [],
    ""key_omissions"": [""<specific missing item 1>"", ""<specific missing item 2>""],
    ""overall_assessment"": ""<Brutally honest assessment of why points were deducted>""
}}
```

Return ONLY the JSON."
